Country_code_A3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AUT,142.36299933588,156.24399900244,156.7729991358,157.30499896177,157.84100068844,158.37799959737,158.28999962342,158.19900048904,158.10399894497,158.00099895705,157.8939989788,157.94899914307,158.00700013457,158.06399972659,158.12100111095,158.17799907028,158.67400011601,157.58092247494,156.79267516781,156.94879249934,157.75073420569,156.82277437509,152.56951064131,150.37357130664,141.28427270003,133.73147608797,125.92202389358,119.56981888852,115.0880489184,110.31771945695,105.69020144,101.59380043317,102.91424184918,128.00169038175,95.803356929727,92.16766664034,87.126088934926,77.386404297851,73.151813015612,69.971027837336,66.012296201432,61.415556729671,56.951310050862,63.422899297957,59.773005364766,45.201028118334,45.375428067548,45.497027419575,45.880327305229,42.371810968662,39.131594524596,37.91771021712
AZE,24.252288851692,27.535571203775,28.365169276433,29.191460636555,30.019926332339,30.85512321043,31.539915580864,32.212960063189,32.893262394055,33.583783694885,34.287154890428,34.976919472157,35.67776310474,36.395844075773,37.135206946045,37.898386495596,38.59675320158,39.30365249074,40.022425278878,40.745515395561,41.465640362146,41.603250222541,39.336784367194,36.711637271657,34.425444146424,33.014661618854,33.086110153959,33.692405152533,34.70001085648,35.518877114874,36.657506478993,38.100391807359,39.575121917036,41.165881546533,42.7232355825,45.969913692628,50.016684907352,53.495549482213,55.621348689211,57.552123621587,59.054240817202,59.91516958218,61.180719091438,62.943103810518,64.417584588864,65.638983744265,66.2508474173,67.132451146613,68.245425376458,69.240625041907,70.25033736324,71.170564664227
BDI,0.36254571667555,0.43740753873887,0.46358067867144,0.48962228551859,0.51680523844042,0.54632562867805,0.58285216694407,0.6232291593761,0.66683544417153,0.71323852009242,0.76203421253519,0.8153471605813,0.87158493393727,0.93081289717701,0.99359876050392,1.0603830641341,1.1381896276814,1.2215685078478,1.3087557159984,1.3982548995533,1.4886882431867,1.5927139038381,1.6732415426145,1.6920727511008,1.7181036572176,1.7054387135326,1.683533243295,1.7178516883871,1.8210760344637,1.8809823797867,1.9380297833531,2.0355470753077,2.172777734777,2.2529059928882,2.405108879885,2.5231227996367,2.7119528872295,2.8929292570448,3.1034109285974,3.3106873399084,3.5507404521019,3.7970435971208,4.0636565106911,4.3565751736638,4.65292255201,4.7507255882066,4.9036731494954,5.1014651606463,5.3405242741896,5.5285893894753,5.7232771668391,5.9214271467123
BEL,99.283297962015,109.36599829206,109.7750010222,110.18199870848,110.58699832764,110.99100101095,111.33300076071,111.67799955813,112.02499812606,112.37400052953,112.72500114248,112.91899803222,113.10699833561,113.29300105345,113.47900046896,113.66199983239,113.93100205816,114.19699840757,114.46299873527,114.72800084566,116.80499910566,117.27600080951,119.2739994858,109.09852403928,115.0129440178,111.20688424644,102.45592596708,100.36027973827,94.827554312424,89.143683903838,84.563009561996,68.267595938414,62.523439813816,50.698280803617,51.550764192016,44.630258131318,42.367729313395,36.671772834757,32.060841840421,29.840748884496,26.714417874221,27.705548334897,27.762464593348,32.20314206606,29.695080125008,29.113135473089,29.295017895913,29.477800679434,30.027749590842,29.592706064445,29.163965470249,29.174150626115
BEN,0.66537576123305,0.83804996856752,0.91888093030311,1.004711825264,1.0959884510155,1.1931813513093,1.2994795277183,1.4132279689664,1.5344298547367,1.663452980767,1.8006953081815,1.9161784302923,2.0335429977055,2.1576052445342,2.2886455060406,2.4270454761315,2.5772121395147,2.7363370732281,2.9052803480593,3.086206620826,3.2809457490178,3.4683343106124,3.6474823422261,3.8731726296791,4.0607743251982,4.3067115041513,4.5248702755217,4.7661609643245,4.9899168540203,5.24353784938,5.5235704090671,5.8273512244054,6.1343812134587,6.4280287338776,6.7518446056954,7.0273079009299,7.3694102405411,7.7881600907063,8.2060416822585,8.5660850741516,8.921911111486,9.3218689223877,9.8028225567379,10.39401659668,11.000102021924,11.476585147081,11.984519071945,12.592130827194,13.278996526799,13.838428306836,14.421428427741,15.014418411153
BFA,0.7159451173042,0.84636570608293,0.88056183788363,0.91602173690269,0.95289419262401,0.99133742017972,1.0884325677112,1.1985175022659,1.3145163856239,1.437198353815,1.5673396291338,1.7447697516593,1.9394882883,2.1468914726352,2.3672388142204,2.6007683437987,2.7562212456476,2.9062713144926,3.0633163245964,3.2277430240532,3.3999637827069,3.6794415028763,3.8320630200205,4.0299964528444,4.2020757790262,4.4671467300264,4.9650281289178,5.4264195647941,5.9316556997056,6.4804127342895,6.9070890488077,7.5685946401014,8.2365899438084,9.0645340423536,9.8464831492449,10.839137608336,11.784085298674,12.74795289456,13.858354366758,14.821604369421,15.949185329687,17.224632673855,18.581932970598,19.980883624127,21.350601007225,22.747575470039,24.22952993459,25.823230368874,27.524369892651,28.958402045938,30.467147924722,32.011439233253
BGD,6.653694488469,8.2804017104636,8.9575343651381,9.6458349801276,10.368842003397,11.149863823863,12.64793065629,14.377364178877,16.249904350622,18.260094864272,20.400168994366,21.964792165214,23.495742368282,25.098978634879,26.781888370891,28.550740522361,30.292283156693,32.095720507823,33.971379207147,35.908568331549,37.897880162088,39.917887226886,42.313881838879,44.74012823534,47.110714418164,49.784244261363,52.510879249501,55.332657434128,58.411034268611,61.52932807163,64.886031861069,69.176012952982,73.475133049056,78.129317985353,83.125334934353,88.680960809552,94.864138231377,99.66516193025,106.19338408565,112.53016841438,119.28506255945,126.88907084219,134.96634495107,143.22912934091,151.83665240789,161.0051051241,169.7218312774,178.66760722177,188.18354290557,196.70807324938,205.61875647594,214.51362398057
BGR,147.51899982585,156.82199973001,159.05300005484,161.30000005805,163.56300040344,165.84299946466,167.60499957361,169.36600029362,171.13299975665,172.90699956863,174.68700034248,175.76899976843,176.82999960167,177.89600041785,178.96699952889,180.04599977214,180.01600016786,179.97200027488,179.92899958733,179.88699964667,178.87000027072,178.39499966919,177.59699987553,176.68100016501,175.65899991521,174.53100010462,173.63600021657,174.11399948018,171.8579999025,168.57499986185,163.04300022092,162.30600019698,159.98899958767,157.47400030754,155.11400042487,153.12400015586,150.36399958776,148.28999997624,145.95699999541,147.05199939289,140.31100027268,138.29100018236,134.98399928647,122.19399951351,122.69199975522,134.96400026472,134.10070748393,133.21842273971,130.60966246353,132.29273914538,133.99750447616,133.80420531845
BHR,2.2465703465035,2.6386990671242,2.7556606315206,2.8915811059636,3.0524474023557,3.2418263605186,3.4631726413265,3.7140162635494,3.9796257090512,4.2379189446084,4.4721528069532,4.6721698324715,4.8425595446793,4.9957847459483,5.1511049264378,5.3239687320971,5.5198385654356,5.7359140960321,5.9639692565971,6.190761546463,6.4065331899527,6.6792628508296,6.91508110972,7.2094892386065,7.3791225186379,7.5860899956679,7.8063401970324,8.0295463921486,8.2999266268332,8.6131365121187,8.9984860900641,9.4068440201736,9.8799020246674,10.458966140155,11.146849606995,11.932521933897,12.835303652758,13.878625751408,14.92113207631,15.801398788046,16.563664581991,17.084997539444,17.473689153385,17.830486718788,18.217563178655,18.715774532086,19.427257598843,20.320835069052,21.245233167743,21.935905449661,22.649031154295,23.442792166958
BHS,2.6595702080292,3.099282349357,3.217575026135,3.3318485590856,3.4470589042893,3.5673277175165,3.69194843931,3.8223836833592,3.9590432201891,4.1007646905889,4.2473612542294,4.406758628101,4.5733070885819,4.7442083632375,4.9170469100525,5.0901309640199,5.2541357964014,5.4159465833983,5.5785458646482,5.7454178769857,5.9197783554136,5.9992645570092,6.0731096448202,6.1908650410027,6.3399199913494,6.4989571448251,6.6473755856047,6.7645411914519,6.9072065474937,7.0895939495176,7.2599499937071,7.4086256018426,7.5705210694172,7.6955718172471,7.8461623855746,8.0321786952788,8.2096238591521,8.3705026014983,8.4739719999127,8.5385703564614,8.6779827496503,8.8126116637773,8.9776018148778,9.0903310887567,9.1952498133435,9.3142080334016,9.3866369459596,9.4985571629861,9.6267840223076,9.7328571871851,9.8400991241344,9.9453791825758
BIH,0.82059547253647,0.9556288652082,1.0040356272859,1.0539006633635,1.1048808418163,1.156677097383,1.210552250091,1.265292355496,1.3211161341089,1.3786797828888,1.4384957908327,1.4782543435688,1.5162912458827,1.5549343132868,1.5941329910935,1.6335053558313,1.6699313472955,1.7063349174131,1.7385260004628,1.7596984900128,1.7648899492561,4.981382144603,7.0401437815025,8.320525010668,9.2148866377875,9.9131594574808,12.200358613667,13.518368196668,14.238810808292,14.750355285813,15.110160841894,15.413261331281,15.745706913346,16.036170828284,16.394563614346,16.852215122007,17.204006595398,17.550185680197,17.867826263633,17.841830777071,17.901952625218,17.966289860599,17.934288425096,18.000617489642,18.045736459962,18.188041196447,18.380833140745,18.612548752656,18.868788468066,19.038506721046,19.209751531252,19.416032918237
BLR,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.8216958301,58.922913837,59.023291824,59.123671572,59.522381709972,61.269054466088,72.947100508744,73.684222458224,75.639387990449,79.926404007436,82.084100150612,83.35701822625,86.1124398176,94.377878388125,115.4741105008,89.8289747944,95.9278595042,93.1659675314,125.8348210064,133.95764857,144.3323484491,136.2994112464,136.918019975,144.497668378,150.2265404277,161.022981178,162.3145384302,161.5956189456,161.5956189456,164.91940353952,168.31155350188,169.76926719617
BLZ,2.152247860132,2.4721893501245,2.5083444992506,2.539812917612,2.5681642633824,2.5948484411042,2.6198757339125,2.6436643356643,2.6693269300133,2.7011238548348,2.741937129825,2.7905591728388,2.8481743966873,2.9125882033295,2.9803361738949,3.0484298247005,3.1169215108978,3.1863511965684,3.254359592988,3.3170715977159,3.3726468424754,3.4991944141435,3.637160358624,3.7327153673311,3.7795829903879,3.839074305609,3.9252693135571,4.0481626909226,4.1867894068477,4.3764199207873,4.610843402948,4.774184608115,4.9243622065929,5.1176425191382,5.2684946192598,5.3933724674984,5.5430850581788,5.6576977257549,5.794287326875,5.901867151832,6.0391405290122,6.1739315549062,6.3177279188606,6.433589648995,6.5870866072777,6.7438524962103,6.8648409983973,7.0128641256174,7.1920019651274,7.349464285521,7.5103740997367,7.6640228391989
BMU,0.39950261582374,0.45325563790435,0.45817992452727,0.46290932712665,0.467476644467,0.47166018699055,0.47548512229616,0.47909558701141,0.48244745462163,0.48571655338535,0.48894847214758,0.49219953476716,0.49542286374025,0.49874175340954,0.50209583869155,0.50548332038054,0.50894335857505,0.51243480684833,0.51594437816036,0.51937179746025,0.52274297521999,0.5224980412458,0.52461737002551,0.52962260767887,0.53290540124211,0.53886354182212,0.54361615433286,0.54971297913748,0.55532807762843,0.56048781209326,0.57050959938398,0.57976006862893,0.58133586948371,0.58610621385969,0.59004933746193,0.59237312162307,0.59694521522754,0.59880446600628,0.59848533870603,0.5914280985538,0.58636423651957,0.58034173744287,0.5726627215884,0.56690829253704,0.5639423410314,0.56137453673463,0.55901562291976,0.55678539870929,0.55479421021565,0.55244817841082,0.55011206715874,0.54787213882932
BOL,1.7183082899363,2.0112217415125,2.0755467636541,2.1421714296031,2.2112625470758,2.2829778807918,2.3934565350836,2.513772827708,2.639166799685,2.7694840953875,2.9045927052091,3.0598082620239,3.2231013495651,3.3924703689999,3.5678033096913,3.7490553230213,3.9360129573982,4.1290180884599,4.328640758016,4.5356562471431,4.7507899062916,4.9852928221611,5.1823636082597,5.4165709471635,5.6710803795237,5.936963545552,6.1797660924051,6.436205288421,6.7041398022734,6.9009747688257,7.1280565876365,7.3440347087027,7.5766412463381,7.8208097837047,8.100563973915,8.3969281218473,7.0965055828755,7.4113942388906,7.7656534859859,8.0199579370185,8.2883710937012,8.5787755357074,8.8770498576824,9.2175292369977,9.5443561738353,9.8629465739517,10.140876253476,10.416419100824,10.697687240108,10.979750479411,11.269250809479,11.549108678731
BRA,576.53373573895,686.26120335634,721.00712806292,756.97821154228,794.35088714558,833.26721296428,873.04035771548,914.28121027795,957.12967586753,1001.6340018698,1047.8107762244,1094.4839445905,1142.6078280897,1192.1684681981,1242.8652242094,1294.4399171175,1345.0661974109,1396.1300996045,1447.8691810605,1500.3298827772,1553.6021671439,1604.6737337566,1649.3270475494,1711.3316684103,1779.8352125611,1847.5557753833,1907.911547726,1973.1576044587,2028.2465585083,2082.7667278692,2154.4121018808,2202.1457714197,2253.5495249255,2297.4497916175,2360.984825857,2079.8842885513,2136.8632828846,2007.6265129353,1840.1219770499,1866.7798890974,1918.0793869235,1960.8797104051,1994.8539109916,2032.0549505416,2060.4039894311,2070.9900102205,2075.8278794831,2097.3856058113,2121.3051796012,2137.3449697031,2153.5060412073,2170.3758424062
BRB,3.4808870454762,3.8581046217065,3.9153039071557,3.9752535449829,4.0363636112119,4.0970428887491,4.1549000536585,4.211853546578,4.2677377977645,4.3223117203919,4.3751207480897,4.3392600796321,4.2931124400216,4.2455518849272,4.1979332213289,4.1512402654529,4.1087619592368,4.0675999342007,4.0271078676521,3.9868647315369,3.946416143396,3.8901980366808,3.8073317134601,3.7878665730128,3.7937656462749,3.7879755373304,3.7970132385743,3.8128536426374,3.8213699972932,3.8030442155309,3.8116001416852,3.776716976211,3.7606777019182,3.7566138232918,3.7483121786496,3.7585955364814,3.7834756694368,3.7825953162861,3.7679051908508,3.7218447513954,3.703404092125,3.6993307663609,3.6931502981669,3.684021836008,3.6742841010428,3.6702982524771,3.6901595465084,3.7046948111744,3.7073107934888,3.7139090797349,3.7205191096366,3.7306491945068
BRN,0.50750736956287,0.59359918904785,0.62674396173709,0.66102715470409,0.6961207476633,0.73179748712407,0.76157225340315,0.79059978376071,0.81929039700716,0.84753372768176,0.87523895231889,0.90792256018382,0.94110990701808,0.97445934081344,1.0084865882636,1.0437148012328,1.0819522301915,1.1217724722057,1.1629959306529,1.2057906710402,1.2501799805859,1.3004330200431,1.3560297798085,1.405102848755,1.4597022540617,1.5183970701949,1.5753324160476,1.6224346467751,1.6703878526847,1.7273791342724,1.7854431052333,1.8411346460744,1.8998397149209,1.9564155338788,2.0052353446051,2.0512652064747,2.1049582874996,2.1457397590818,2.1777657923268,2.2101820211843,2.258452151087,2.3134223652606,2.3621948860528,2.4011980605498,2.4384917298965,2.4815094120103,2.5115516803182,2.5533428063852,2.5916331924618,2.6273878446465,2.663635774644,2.6999077230888
BTN,0.083242507840673,0.1026880975876,0.11248429844992,0.12284840026289,0.13383554651548,0.14549403730346,0.15964436643991,0.17492117662989,0.19105425611422,0.2079454441286,0.22550442071129,0.24610992424226,0.26768439323753,0.29025462803107,0.31447778546698,0.34088434366216,0.37384496148621,0.4104797046636,0.44874155466181,0.48575764418438,0.51889577186049,0.55022533332765,0.58726463690474,0.61924321236153,0.65759432138568,0.70583624050949,0.76480314394401,0.83200358156262,0.90893960729717,0.99911566847041,1.0939498094394,1.2060808515865,1.3367292041088,1.4682552847553,1.6000616330934,1.7434103666955,1.8700588226552,2.0478269614366,2.1796279243723,2.3178300298378,2.4900254975174,2.653789392888,2.804404178317,2.9387151016577,3.0975976524954,3.270408109007,3.4329229735532,3.5721170636118,3.6921323087075,3.8331645011299,3.9795838459175,4.119764603283
BWA,0.16604444936704,0.21484609041297,0.24572799975551,0.27914286641298,0.31544293461455,0.35498212935542,0.40161562698618,0.4529365060251,0.50858678836878,0.5684704619786,0.63246367348337,0.7498090268751,0.88485820435502,1.0319570885444,1.1915343138641,1.3640333265561,1.612067253303,1.8914245449222,2.1956577769645,2.5262516572914,2.8847725554809,3.1566141335249,3.3983012083928,3.6395236893424,3.9031974427625,4.2082089845471,4.4567849059105,4.7258436341012,4.9279924787087,5.2158947276361,5.443479676252,5.594320358934,5.8014571542751,6.0050813129618,6.1893645332927,6.4011841315932,6.7452827872762,7.1230607723425,7.4928823602062,7.6635581642276,8.0607504278538,8.4343986870446,8.7884707918479,9.2655788133165,9.6582969546241,9.9383835302079,10.278418248581,10.610083109175,10.975690791404,11.305961921025,11.646171287896,11.989447020331
CAF,1.6477235525971,1.98458355788,2.106474008878,2.2335439192549,2.3675297074097,2.5100937134705,2.6131335208517,2.7156042699391,2.8250095713202,2.942617409404,3.0693304599235,3.2010865569319,3.3418222172295,3.4889752430838,3.6373562868599,3.7829542886289,3.9137696283857,4.0384493855489,4.1624947565731,4.29258781162,4.4340747461191,4.496947346499,4.4149579750855,4.4653721414825,4.6422888214699,4.8919710126551,4.8806306712759,5.0608469347374,5.2642180408256,5.4416464085965,5.4518046342003,5.6301759949673,5.8152525793924,5.7311432511203,5.9447441509416,6.0601151795637,6.2900983879994,6.540821845828,6.7131431012657,7.0800802824524,7.3492616953423,7.6022408977026,7.8798664032176,6.3949427438903,6.240922972633,6.4760615108104,6.7666656717737,7.0576784765324,7.3582531311751,7.5946077237985,7.8385542669106,8.1112318600985
CAN,434.63699500073,441.54000208455,448.44299709606,455.34500437483,462.24799851881,469.15100602725,474.74800569474,480.34599800198,485.93999882934,491.53699325543,497.13399359216,502.56924596008,508.01276383712,513.39457790713,518.78279662743,524.18882483802,531.54577231464,538.84475052883,546.18282267973,553.51392243104,560.86388081046,557.96994438651,549.96314526943,540.3294942358,541.22836343004,551.65784355521,541.35285566069,523.65448081702,536.53897423953,545.76155255218,559.83671556351,539.55277074487,566.01793589795,551.22158836631,573.36770642674,560.39537171193,600.20676732039,589.99601594291,545.42463476525,506.7673271473,495.08917458334,491.40044180277,476.99016571492,475.51450225484,524.26110488393,527.55222853699,532.54410367353,537.4499946974,542.28688594269,546.02710793073,549.79312670806,554.2412533902
CHE,31.365999903478,35.645000068478,35.863699726634,36.084600345075,36.308299925194,36.533600245307,36.471099778798,36.404599632321,36.333199960224,36.255199941926,36.172399653282,36.756799897409,37.403399650935,38.057099695059,38.719199611965,39.388699987061,40.137100110172,40.889800306302,41.647000187615,42.407800300996,33.257347371713,32.238893498304,29.317511316135,25.07533208055,21.391090105222,21.251200929855,19.851548623357,19.732261756423,18.720760676154,17.358088916767,15.86338145016,15.205257258172,14.294758932282,12.387414354121,13.387025675821,13.02355918533,13.21865678557,11.993106744935,11.130863219286,,,,,,,,,,,,,
CHL,57.972499275027,67.284199366115,69.392099767395,71.510399361598,73.643199607021,75.794800661417,77.884299526269,79.982800727928,82.110300470411,84.280800730799,86.506900085124,88.352700513525,90.188400500769,92.077100297965,94.032200564916,96.058800160097,97.924500543741,99.823799080806,101.77300064197,103.74799920516,105.73000091599,109.30999997896,113.8980005239,117.6649995197,120.99999886946,125.24899919039,129.28600130414,133.48300105242,136.97899878611,139.1470009954,142.69300135311,145.65499862251,148.47199866599,151.57099894718,155.60299984666,159.39599943529,163.17400054828,118.28267543552,100.05261589972,100.85675936504,78.464044163099,80.161932362509,81.760698351916,83.174327171125,84.240741619988,85.344840323271,86.289422665015,87.149974632685,88.411791310604,89.415862177231,90.431336028578,91.451986017116
